filename,x,y,slice_numbers
0ab0d495-5d0f-4492-a39a-c559836473d7,345.1716373306738,363.91118731526365,"63,64,65,66,67,68,69,70,71,72,73,74,75,75,76,77,78,79,79,80,81,82,83,84,85,86,87,88,89,90"
0ab0d495-5d0f-4492-a39a-c559836473d7,344.51061748550075,359.18940413176944,"63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,192.70804414516252,353.9051313676671,"136,137,137,138,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,152,153,153,154,154,155,155,156,157,158,158,159,159,160,160,161,161,162,162,163,163,164,164,165,165,166,166"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,418.18863908171693,370.0283067949264,"279,280,281,282,283,284,285,286,287,288,289"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,316.9037258359457,332.17573775003734,"69,70,71,72"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,195.9812216090392,356.4512429442911,"138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,418.112858240117,369.82427740821953,"279,280,281,282,283,284,285,286,287,288,289"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,317.30540674603174,331.78256448412696,"69,70,71,72"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,194.37731280864512,356.2601252083463,"138,139,139,139,139,140,140,140,141,141,141,142,142,143,143,143,144,144,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,418.30033313675057,370.3028966565404,"278,279,280,281,282,283,284,285,286,287,288,289,290"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,317.4409694641977,332.45491380487914,"67,68,69,70,71,72,73"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,193.6436601657446,354.60603285098665,"135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,167,168,169"
3b4a7eb0-c37e-4ada-961f-b63a9a764d89,416.6264355724908,369.4424471159069,"278,279,280,281,282,283,284,285,286,287,288,289,290,291"
0454d6b6-abf3-4a73-8d7b-570bcef9f364,402.42993719131897,288.4127221478812,"50,49,48,47,46,45"
0454d6b6-abf3-4a73-8d7b-570bcef9f364,402.1900707882559,289.29272744295434,"45,46,47,48,49,50"
0454d6b6-abf3-4a73-8d7b-570bcef9f364,402.32177783116265,289.3945481678633,"45,46,47,48,49,50,51"
cd141707-4ebb-430a-a723-78770f37baba,305.4244599138584,304.0623853886848,"169,168,167,166,165,164,163,162"
cd141707-4ebb-430a-a723-78770f37baba,148.5136370337609,295.9010762199617,"128,127,126"
cd141707-4ebb-430a-a723-78770f37baba,305.8165213021517,304.1769909047141,"162,163,164,165,166,167,168,169"
cd141707-4ebb-430a-a723-78770f37baba,305.3395051694388,303.6442813897748,"162,163,164,165,166,167,168,169"
cd141707-4ebb-430a-a723-78770f37baba,362.7401960784314,277.3872549019608,"72,73"
cd141707-4ebb-430a-a723-78770f37baba,305.6084214764919,303.53461611647697,"161,162,163,164,165,166,167,168,169"
fcb121ff-be48-4eab-8943-689b0a1cd6f7,342.8751803751804,351.2669552669552,"116,117,118"
fcb121ff-be48-4eab-8943-689b0a1cd6f7,311.49545454545455,328.10303030303027,"51,52,53"
fcb121ff-be48-4eab-8943-689b0a1cd6f7,342.9362596553773,351.7034432560903,"114,115,116,117,118"
fcb121ff-be48-4eab-8943-689b0a1cd6f7,344.25813923395447,351.5635067287785,"115,116,117,118"
fcb121ff-be48-4eab-8943-689b0a1cd6f7,311.58584169453735,328.2065381336481,"51,52,53"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,409.7191358024691,329.1111111111111,"49,48,47"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,185.9004989244307,289.61998795381794,"19,18,17,16"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,186.2678689185871,290.4385066996387,"16,17,18,19"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,410.7932328523727,328.94075299451646,"47,48,49"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,347.07095343680714,207.48337028824835,"49,50"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,382.1593406593406,252.34432234432234,"45,46"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,335.69565217391306,208.80434782608697,46
e1591ec9-afc4-411f-aa77-7eaf01482c8e,186.70730440291416,291.57862708719847,"16,17,18,19,20"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,230.78860294117646,336.43382352941177,"38,39"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,374.4467787114846,285.90756302521004,"16,17"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,313.1915032679738,283.36862745098034,"16,17,18"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,332.79653679653677,209.8430735930736,"46,47"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,347.1902380952381,208.30672619047618,"49,50,51"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,410.50734282669765,328.9639252155381,"47,48,49"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,381.54173160173156,252.03142857142856,"45,46,47"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,186.41156923473997,290.4648070949247,"16,17,18,19"
e1591ec9-afc4-411f-aa77-7eaf01482c8e,375.35865928938375,286.48232477498703,"15,16,17"
36359a79-16c6-446f-830e-4c5fc78a4558,401.04836257309944,312.970876345453,"57,58,59,60"
36359a79-16c6-446f-830e-4c5fc78a4558,390.2384530791789,373.432123655914,"166,167,168"
36359a79-16c6-446f-830e-4c5fc78a4558,390.05045840407473,372.7229428409734,"168,167,166"
36359a79-16c6-446f-830e-4c5fc78a4558,390.1683658170914,373.10384807596193,"166,167,168"
f4888f27-abeb-48f2-abe5-42ea83c6f51e,171.81167282501696,325.94952910135856,"49,48,47,46,45,44,43,42,41"
f4888f27-abeb-48f2-abe5-42ea83c6f51e,173.36525467235717,325.4015636499093,"42,43,44,45,46,47,48,49"
f4888f27-abeb-48f2-abe5-42ea83c6f51e,172.29660222813897,326.39448988044416,"41,42,43,44,45,46,47,48,49,50"
f4888f27-abeb-48f2-abe5-42ea83c6f51e,172.3390400201238,326.00195678885797,"41,42,43,44,45,46,47,48,49"
d09441a2-0511-4515-9e1d-c795ca7539e3,178.94881031944942,207.11657288061423,"99,100,101,102,103,104,105"
d09441a2-0511-4515-9e1d-c795ca7539e3,195.38989884510525,321.26259256724325,"149,150,151,152,153,154,155,156,157,158"
d09441a2-0511-4515-9e1d-c795ca7539e3,179.30000440735733,207.20937836673133,"100,101,102,103,104"
d09441a2-0511-4515-9e1d-c795ca7539e3,195.69910012279863,321.9626502930708,"150,151,152,153,154,155,156,157"
d09441a2-0511-4515-9e1d-c795ca7539e3,304.2954545454545,334.3727272727273,"33,34"
d09441a2-0511-4515-9e1d-c795ca7539e3,393.2878787878788,226.11111111111111,"59,60,61"
d09441a2-0511-4515-9e1d-c795ca7539e3,179.2609019607843,207.27784423334552,"100,101,102,103,104"
d09441a2-0511-4515-9e1d-c795ca7539e3,304.0738514957265,334.65357905982904,"32,33,34,35"
d09441a2-0511-4515-9e1d-c795ca7539e3,176.03519908662767,273.6531823731824,"159,160,161,162,163,164,165"
d09441a2-0511-4515-9e1d-c795ca7539e3,195.93796592913753,321.79754060833756,"151,152,153,154,155,156,157"
d09441a2-0511-4515-9e1d-c795ca7539e3,393.02091585446004,226.11726557195666,"58,59,60,61,62"
d09441a2-0511-4515-9e1d-c795ca7539e3,175.4066534478553,273.1349389450302,"158,159,160,161,162,163,164,165,166"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,397.32490871231647,251.56694633015928,"60,59,58,57,56,55,54,53,52,51"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,196.38857383883158,306.67841260100073,"26,25,25,24,23,23,23,22,21,20,19,18"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,196.82890357434826,306.9894099851378,"18,19,20,21,22,23,24,25,25"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,397.63691949559615,252.2548963839431,"51,52,53,54,55,56,57,58,59,60"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,196.463742264239,307.8779738515124,"18,19,20,21,22,23,24,25,26"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,397.93510664784424,252.71071022478085,"51,52,53,54,55,56,57,58,59,60"
a0d5ae81-52bf-43d0-9e13-4f2b971e0e16,194.9547438936109,308.7868857614784,"16,17,18,19,20,21,22,23,24,25,26"
2f5991ad-8cc3-4c41-ac72-0b8efde1ce49,309.56612554112553,218.31810966810966,"36,35,34,33,32,31"
2f5991ad-8cc3-4c41-ac72-0b8efde1ce49,310.0325874209333,218.6874448024824,"31,32,33,34,35,36,37"
2f5991ad-8cc3-4c41-ac72-0b8efde1ce49,315.5063127354734,273.07543163790456,"59,60,60,61,61,62,62,62,63,64,65,66,66,67,68,69,70,71"
2f5991ad-8cc3-4c41-ac72-0b8efde1ce49,310.21173660647344,218.78643189169506,"31,32,33,34,35,36"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,82.66487742780846,345.8669888540578,"96,95,94,93"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,147.33981481481482,234.70833333333334,"92,91,90"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,82.41071428571428,338.6309523809524,"91,90"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,375.66083540721223,366.51812814131654,"81,80,79"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,79.19098515519568,219.974008097166,"84,85,86,87,88,89"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,60.719565217391306,275.3369565217392,"107,108,109"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,375.64516129032256,366.6774193548387,80
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,430.0115740740741,330.1921296296296,"87,88"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,147.55,235.4,91
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,82.4283625730994,338.5921052631579,"90,91"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,83.41263440860216,345.52643369175627,"93,94,95"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,376.1730769230769,366.38621794871796,"79,80,81"
e02151b3-9e7a-4e79-8ebf-61c5711f5a55,78.33908554226288,219.41580733442805,"84,85,86,87,88,89,90"
d8823293-dd8c-4d93-baf1-53aad531499c,73.6911978774124,285.18054036882745,"224,223,222,221,220,219"
d8823293-dd8c-4d93-baf1-53aad531499c,88.11063619351664,289.1068035225644,"169,168,167,166,165,164"
d8823293-dd8c-4d93-baf1-53aad531499c,88.53247989043757,288.9980848242147,"164,165,166,167,168,169"
d8823293-dd8c-4d93-baf1-53aad531499c,73.69911458711297,285.9862188688075,"219,220,221,222,223,224,225"
d8823293-dd8c-4d93-baf1-53aad531499c,73.83878374785633,286.1352363507605,"218,219,220,221,222,223,224,225"
d8823293-dd8c-4d93-baf1-53aad531499c,88.4278844605475,288.674012345679,"164,165,166,167,168,169"
db9f4c64-cc38-41c5-b7a3-38225ef3c537,122.89615384615385,290.01346153846157,"63,62"
db9f4c64-cc38-41c5-b7a3-38225ef3c537,369.2546583850932,270.13354037267084,"45,44"
db9f4c64-cc38-41c5-b7a3-38225ef3c537,121.04985337243401,290.0608504398827,"62,63"
db9f4c64-cc38-41c5-b7a3-38225ef3c537,368.44047619047615,269.8571428571429,"44,45"
db9f4c64-cc38-41c5-b7a3-38225ef3c537,368.4410774410775,270.0016835016835,"44,45"
90b0bc2a-3f3b-431d-a763-9b5cb2ff7f3e,438.39473684210526,337.5657894736842,"100,101"
90b0bc2a-3f3b-431d-a763-9b5cb2ff7f3e,405.875,365.8125,100
edf64640-bf56-44b8-b6de-b22b8b708bb1,384.9085714285714,195.10725274725277,"95,96,97"
b6fbb395-98db-4f7e-9a2b-4046a0a78689,169.03118601044625,215.45361932129174,"110,109,108,107,106,106"
b6fbb395-98db-4f7e-9a2b-4046a0a78689,169.11247794758432,215.73867488894084,"107,108,109,110"
b6fbb395-98db-4f7e-9a2b-4046a0a78689,174.82129566340095,174.5200501253133,"131,132,133"
0fa90735-0020-48c2-a24a-ffaaae513db5,153.61830859171775,306.75230485075866,"222,223,224,225,226,227,228,229,230,231,232"
0fa90735-0020-48c2-a24a-ffaaae513db5,154.32445568349164,306.10937524291717,"222,223,224,225,226,227,228,229,229"
0fa90735-0020-48c2-a24a-ffaaae513db5,169.25240695623546,308.9312012409076,"222,223,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,237,238,239,240,240,241,241,241,241,242,242,243,244,245,246,247,248,249,250,251,252"
0fa90735-0020-48c2-a24a-ffaaae513db5,348.10695846692397,232.08393787214555,"81,82,83,84,85,86,87,88"
0fa90735-0020-48c2-a24a-ffaaae513db5,153.8543136839154,308.1826444179549,"222,223,224,225,226,227,228,229,230"
8c522301-928f-4583-b4ed-7eac61d58899,194.53930058853658,290.17514637978593,"42,41,40,39,38,37,36,35,34,33"
8c522301-928f-4583-b4ed-7eac61d58899,294.0863392981985,264.53071385423965,"16,17,18,19,20,21,22,23,24,25,26,27"
8c522301-928f-4583-b4ed-7eac61d58899,194.99445057115665,288.545430014817,"33,33,33,34,34,34,34,34,35,35,35,36,37,37,37,38,39,39,40,41,41,41,42,42,42,42,42,43,43"
8c522301-928f-4583-b4ed-7eac61d58899,193.1975247785572,288.9679297650684,"32,33,34,35,36,37,38,39,40,41,42"
8c522301-928f-4583-b4ed-7eac61d58899,194.09628217330015,288.75826952306176,"32,33,34,35,36,37,38,39,40,41,42,43,44"
ff1024e0-d8bc-4a3e-9b2b-8905ec44de3c,324.34199134199133,365.9015151515151,"70,69"
ff1024e0-d8bc-4a3e-9b2b-8905ec44de3c,339.1251598013427,269.66359318491465,"23,22,21,20,19"
ff1024e0-d8bc-4a3e-9b2b-8905ec44de3c,338.8974460921269,270.708803997421,"19,20,21,22,23"
ff1024e0-d8bc-4a3e-9b2b-8905ec44de3c,339.24221760429845,270.27891080585545,"19,20,21,22,23,24"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,364.16111111111115,134.075,"81,80"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,166.79040292421752,166.69854611784703,"63,62,61,60,59"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,166.61310483870966,166.93526209677418,"60,61,62,63"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,353.08241943429,273.3460760675119,"48,49,50"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,166.7521383300795,167.48475299210594,"59,60,61,62,63"
385c7b7f-f2fa-4abe-9fa8-de4fe7211a29,364.34096109839817,134.54118993135012,"80,81"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,117.68181818181819,227.32305194805195,"67,66"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,177.6642857142857,365.20714285714286,"66,65"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,117.87083333333334,228.02083333333331,"66,67"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,178.04761904761904,365.7857142857143,"65,66"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,425.6190476190476,272.6666666666667,72
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,361.1666666666667,145.56666666666666,69
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,341.9130769230769,368.06615384615384,"66,67"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,138.09720821662,215.3749299719888,"65,66,67,68,69"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,326.2473474801061,362.33421750663126,"67,68"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,122.65555555555555,344.6111111111111,"95,96"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,337.46965277777775,147.1765625,"62,63,64,65"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,178.89708703994418,365.35727367870226,"64,65,66"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,178.05068656196477,365.3166845685643,"64,65,66"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,337.35574124702356,146.70799894170563,"62,63,64,65"
1122d392-b3dd-46ba-b6fb-308e7cfbad4e,170.3093883357041,201.01031294452346,"60,61"
6030fdf5-933e-406d-b93f-a71a30302209,207.08381694949966,283.5316432604708,"167,166,165,164,163,162,161,160,159,158,157,156,155,154,153,152"
6030fdf5-933e-406d-b93f-a71a30302209,207.54156278573964,284.0501074402585,"152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167"
6030fdf5-933e-406d-b93f-a71a30302209,209.8639061543745,297.2121023654852,"169,170,171,172,173,174,175,176,177,178"
6030fdf5-933e-406d-b93f-a71a30302209,212.29767154323395,298.81595597320336,"170,171,172,173,174,175,176,177,178,179,180,181"
6030fdf5-933e-406d-b93f-a71a30302209,207.1391382499407,283.3352096355724,"152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167"
6030fdf5-933e-406d-b93f-a71a30302209,211.23738468782042,287.2839415992346,"150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167"
032f9f24-0e1b-4d58-813e-c4c999844763,145.75,202.25,126
32b79ea5-0860-43ef-a391-e3a6abc4c703,366.61038184574255,264.6206966310404,"66,65,64,63,62,61"
32b79ea5-0860-43ef-a391-e3a6abc4c703,369.6198872853921,328.85303242253195,"30,29,28,27,26,25,24,23"
32b79ea5-0860-43ef-a391-e3a6abc4c703,371.36747680611614,329.6007576866163,"24,25,26,27,28,29,30"
32b79ea5-0860-43ef-a391-e3a6abc4c703,359.841485524921,271.0849750789243,"61,61,62,63,63,64,64,65,66,67"
32b79ea5-0860-43ef-a391-e3a6abc4c703,164.08823529411765,199.2300759013283,"45,46"
32b79ea5-0860-43ef-a391-e3a6abc4c703,369.5888525520184,330.39049581684054,"23,23,24,25,26,27,28,29,30"
32b79ea5-0860-43ef-a391-e3a6abc4c703,367.50426455392466,262.70740415654654,"61,62,63,64,65,66,67,68,69,70,71,72"
32b79ea5-0860-43ef-a391-e3a6abc4c703,369.6422115052021,329.62928898808536,"23,24,25,26,27,28,29,30"
cf97c953-e54a-46c6-931c-a153bce6704a,383.48607769423563,335.5692380952381,"86,85,84,83,82"
cf97c953-e54a-46c6-931c-a153bce6704a,285.84007936507936,298.4047619047619,"36,35,34,33"
cf97c953-e54a-46c6-931c-a153bce6704a,340.69609112204876,361.0387191339742,"25,26,27,28,29,30,31,32,33,34,35,36,37"
cf97c953-e54a-46c6-931c-a153bce6704a,383.4106744385033,335.53722404090723,"82,83,84,85,86"
cf97c953-e54a-46c6-931c-a153bce6704a,398.2857142857143,241.71428571428572,54
cf97c953-e54a-46c6-931c-a153bce6704a,332.42243867243866,201.39069264069266,"32,33,34"
cf97c953-e54a-46c6-931c-a153bce6704a,286.22675353925354,298.56775525525524,"33,34,35,36"
cf97c953-e54a-46c6-931c-a153bce6704a,332.2351684263449,201.67841880341882,"32,33,34"
cf97c953-e54a-46c6-931c-a153bce6704a,285.9768475893476,298.30211365211363,"33,34,35,36"
cf97c953-e54a-46c6-931c-a153bce6704a,397.6363636363636,241.63636363636363,54
cf97c953-e54a-46c6-931c-a153bce6704a,383.43622348804865,337.44114322529623,"82,83,84,85,86,87"
cf97c953-e54a-46c6-931c-a153bce6704a,340.60281409907986,360.3891129449829,"24,25,26,27,28,29,30,31,32,33,34,35,36,37,38"
ebbe632e-a8e8-44c2-b318-2d904cb03cde,100.24708624708624,387.3968531468531,"79,78"
ebbe632e-a8e8-44c2-b318-2d904cb03cde,100.40285714285714,388.36071428571427,"78,79"
ebbe632e-a8e8-44c2-b318-2d904cb03cde,119.7,231.2,54
ebbe632e-a8e8-44c2-b318-2d904cb03cde,100.02922077922078,388.0698051948052,"78,79"
ebbe632e-a8e8-44c2-b318-2d904cb03cde,127.28947368421052,370.6842105263158,"77,78"
40117b4f-ffaa-4e7b-97f0-51078cf76fbd,142.04297514896945,284.07504885108335,"58,58,57,56,55"
40117b4f-ffaa-4e7b-97f0-51078cf76fbd,142.06070120355835,283.1550671550671,"55,56,57"
40117b4f-ffaa-4e7b-97f0-51078cf76fbd,142.3176100628931,284.1161115389552,"55,56,57,58"
40117b4f-ffaa-4e7b-97f0-51078cf76fbd,142.16948294626573,286.0802125706955,"55,56,57,58,59"
fe41e139-e9c9-43e2-853c-797b2da695d0,139.46642809339323,306.63620881712836,"24,23,22,21,20,19"
fe41e139-e9c9-43e2-853c-797b2da695d0,140.0424969241724,306.9862830324316,"19,20,21,22,23,24"
fe41e139-e9c9-43e2-853c-797b2da695d0,139.27422840201908,306.9375159406527,"19,20,21,22,23,24,25"
fe41e139-e9c9-43e2-853c-797b2da695d0,135.96482000162058,218.23460640074057,"25,26,27,28,29,30,31"
fe41e139-e9c9-43e2-853c-797b2da695d0,400.7333838575218,324.04022567470844,"56,57,58"
fe41e139-e9c9-43e2-853c-797b2da695d0,138.91871400383178,305.9010807763938,"19,20,21,22,23,24,25"
2e510e43-30f4-43eb-a906-9fe124046b19,424.4769736842105,261.4506578947369,"80,81"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,177.32258064516128,266.9516129032258,"75,74"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,398.8057692307692,278.4076923076923,"37,38"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,301.1457142857143,347.60380952380956,"80,81,82"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,412.8,335.76,82
e97adec5-db5b-41dd-93fc-ed6c630fb93d,177.72407407407405,267.3833333333333,"74,75"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,157.8695652173913,376.2173913043478,46
e97adec5-db5b-41dd-93fc-ed6c630fb93d,288.225,366.87916666666666,"44,45"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,161.05384615384617,359.41153846153844,"84,85"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,413.4223602484472,336.1847826086956,"82,83"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,301.1400501253133,347.51121136173765,"80,81,82"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,288.3074130950719,366.1864674949975,"44,45,46"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,177.4095796676442,267.0078201368524,"74,75"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,357.60416666666663,377.375,"74,75"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,318.44372294372295,375.22402597402595,"56,57"
e97adec5-db5b-41dd-93fc-ed6c630fb93d,178.17564102564103,266.8602564102564,"74,75"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,178.33945993031358,181.95369918699186,"43,42,41,40"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,192.60670694169983,144.1117224314219,"39,38,37,36,35,34,33,32,31"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,192.20209605016814,145.03673745546578,"31,32,33,34,35,36,37,38"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,179.25516099537893,182.46515926557444,"40,41,42"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,194.41178459740877,145.09050730893443,"31,32,33,34,34,35,36,36,37,38,39"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,177.74184358055328,183.01657200624942,"39,40,41,42,43"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,312.75,293.2625,"86,87"
bb1b835a-2f73-4435-a8db-4adf1adbbf4c,187.5518774552742,146.01294997297197,"30,31,32,33,34,35,36"
ec9064aa-c15e-4d03-bcb0-4d0f6d0001f1,200.36761291071636,356.0702426564496,"70,69,68"
ec9064aa-c15e-4d03-bcb0-4d0f6d0001f1,200.73822463768116,356.36652432712214,"68,69,70"
ec9064aa-c15e-4d03-bcb0-4d0f6d0001f1,200.61847781847783,356.4165445665446,"68,69,70"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,383.46892730567754,302.63856287661366,"76,75,74,73,72"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,397.3681128747795,234.29551146384478,"54,54,53,52,51"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,343.4495220687712,223.82713472082952,"32,31,30,29,28,27,27,26,25"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,172.00270436318408,247.52205401178148,"24,23,22,21,20,19,18,17,16"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,339.20180672127276,227.83830518758216,"25,26,27"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,346.90824036511157,224.12450980392157,"29,30,31,32"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,387.7261904761905,250.76700680272108,"37,38"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,397.7448304383788,234.59146677695063,"51,52,53"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,383.5865483035116,302.918544706853,"73,74,75,76"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,172.55486665327842,247.85659026104022,"17,18,18,18,19,19,19,20,20,21,21,22,22,23,24,25"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,184.56168831168833,334.16450216450215,"22,23"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,383.7569188344517,302.9380482274719,"72,73,74,75,76"
8153fb18-23fe-4e61-b3b1-d99cb227aff2,383.4357963910202,304.3416305531875,"72,73,74,75,76,77"
cdaa0db2-e8d6-458a-97b1-7bf93a0eb5da,180.0968778022545,264.81905231996427,"29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,44,45,46,47,47,48,49,50,51,52"
afe9a7f6-bd15-440e-bc61-3e8a295171fe,315.4108943300624,253.71681517671237,"38,37,36,35,34,33,32,31,30,29,28,27,26,25,24"
afe9a7f6-bd15-440e-bc61-3e8a295171fe,314.7229998576908,255.05078320014985,"24,25,26,27,28,29,30,31,32,33,34,35,36,37"
afe9a7f6-bd15-440e-bc61-3e8a295171fe,315.42507001145685,255.3171925658781,"24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39"
afe9a7f6-bd15-440e-bc61-3e8a295171fe,315.60324187773443,255.57343154825557,"23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41"
979f67d0-ce04-4525-9f88-1194fbd11310,386.40579710144925,295.3364734299517,"66,65,64,63"
979f67d0-ce04-4525-9f88-1194fbd11310,364.99555555555554,215.99333333333334,"62,61,60"
979f67d0-ce04-4525-9f88-1194fbd11310,313.33584415584414,199.65740259740258,"58,57,56"
979f67d0-ce04-4525-9f88-1194fbd11310,361.5833333333333,188.84102564102565,"49,50,51"
979f67d0-ce04-4525-9f88-1194fbd11310,335.3774852598382,194.69079939668177,"48,49,50"
979f67d0-ce04-4525-9f88-1194fbd11310,326.8695652173913,169.65217391304347,49
979f67d0-ce04-4525-9f88-1194fbd11310,313.65432098765433,200.01771336553944,"56,57,58"
979f67d0-ce04-4525-9f88-1194fbd11310,365.20833333333337,216.02083333333331,"61,62"
979f67d0-ce04-4525-9f88-1194fbd11310,386.4405625758746,296.1764292020748,"63,64,65,66"
979f67d0-ce04-4525-9f88-1194fbd11310,389.88859180035644,216.12549019607843,"74,75,76"
979f67d0-ce04-4525-9f88-1194fbd11310,157.85594405594406,171.3831002331002,"61,62,63"
979f67d0-ce04-4525-9f88-1194fbd11310,135.34313725490196,205.5921568627451,"82,83,84"
979f67d0-ce04-4525-9f88-1194fbd11310,164.59893048128342,366.403743315508,"70,71"
979f67d0-ce04-4525-9f88-1194fbd11310,361.42147435897436,188.3661858974359,"49,50,51"
979f67d0-ce04-4525-9f88-1194fbd11310,334.6038647342995,194.43900966183574,"48,49,50"
